"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Cross Body Hammer Curl",,"",0,"normal",15,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",20,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",20,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,8,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Preacher Curl (Barbell)",,"",0,"normal",25,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Preacher Curl (Barbell)",,"",1,"normal",25,10,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Preacher Curl (Barbell)",,"",2,"normal",25,10,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Hanging Knee Raise",,"",0,"normal",,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Hanging Leg Raise",,"",0,"normal",,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Hanging Leg Raise",,"",1,"normal",,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Hanging Leg Raise",,"",2,"normal",,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Russian Twist (Bodyweight)",,"Hanging",0,"normal",,24,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch",,"",0,"normal",,25,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch",,"",1,"normal",,25,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch",,"",2,"normal",,25,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Plank",,"",0,"normal",,,,60,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Plank",,"",1,"normal",,,,60,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Heel Taps",,"",0,"normal",,30,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch (Weighted)",,"",0,"normal",15,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch (Weighted)",,"",1,"normal",15,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch (Weighted)",,"",2,"normal",15,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch (Weighted)",,"",3,"normal",17.5,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch (Weighted)",,"",4,"normal",17.5,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Crunch (Weighted)",,"",5,"normal",17.5,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Triceps Rope Pushdown",,"",0,"normal",25,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Triceps Rope Pushdown",,"",1,"normal",30,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Triceps Rope Pushdown",,"",2,"normal",30,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Overhead Triceps Extension (Cable)",,"Rope",0,"normal",20,15,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Overhead Triceps Extension (Cable)",,"Rope",1,"normal",25,12,,,
"Core & Arms","Feb 19, 2026, 5:51 PM","Feb 19, 2026, 7:37 PM","","Overhead Triceps Extension (Cable)",,"Rope",2,"normal",30,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shoulder Press (Machine Plates)",,"35-wide ; 40,45-mid",0,"warmup",20,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shoulder Press (Machine Plates)",,"35-wide ; 40,45-mid",1,"normal",35,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shoulder Press (Machine Plates)",,"35-wide ; 40,45-mid",2,"normal",40,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shoulder Press (Machine Plates)",,"35-wide ; 40,45-mid",3,"normal",45,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,24,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,24,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,24,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shrug (Barbell)",,"",0,"normal",60,16,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shrug (Barbell)",,"",1,"normal",70,15,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Shrug (Barbell)",,"",2,"normal",70,15,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",52.5,10,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",52.5,10,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Stretching",,"Legs",0,"normal",,,,635,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Bulgarian Split Squat (Dumbbell)",,"",0,"normal",20,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Bulgarian Split Squat (Dumbbell)",,"",1,"normal",20,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Bulgarian Split Squat (Dumbbell)",,"",2,"normal",20,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Seated Leg Curl (Machine)",,"",0,"normal",50,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Seated Leg Curl (Machine)",,"",1,"normal",55,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Seated Leg Curl (Machine)",,"",2,"normal",60,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Single Leg Extensions",,"",0,"normal",35,24,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Single Leg Extensions",,"",1,"normal",40,24,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Leg Extension (Machine)",,"",0,"normal",70,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Leg Press (Machine)",,"",0,"normal",110,15,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Leg Press (Machine)",,"",1,"normal",130,15,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Leg Press (Machine)",,"",2,"normal",130,12,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Standing Calf Raise (Smith)",,"",0,"normal",35,15,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Standing Calf Raise (Smith)",,"",1,"normal",35,15,,,
"Shouldies & Legs","Feb 18, 2026, 5:37 PM","Feb 18, 2026, 7:27 PM","","Standing Calf Raise (Smith)",,"",2,"normal",40,15,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Push Up",,"",0,"normal",,25,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Push Up",,"",1,"normal",,25,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Diamond Push Up",,"",0,"normal",,15,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Chest Fly (Machine)",,"",0,"normal",45,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Chest Fly (Machine)",,"",1,"normal",52.5,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Chest Fly (Machine)",,"",2,"normal",52.5,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,10,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",35,10,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Bench Press (Barbell)",,"finally 60",0,"normal",50,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Bench Press (Barbell)",,"finally 60",1,"normal",60,9,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Cable Fly Crossovers",,"",0,"normal",40,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Cable Fly Crossovers",,"",1,"normal",40,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Cable Fly Crossovers",,"",2,"normal",40,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Triceps Pushdown",,"V bar",0,"normal",35,15,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Triceps Pushdown",,"V bar",1,"normal",40,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Triceps Pushdown",,"V bar",2,"normal",40,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Overhead Triceps Extension (Cable)",,"V bar",0,"normal",20,14,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Overhead Triceps Extension (Cable)",,"V bar",1,"normal",30,14,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Overhead Triceps Extension (Cable)",,"V bar",2,"normal",35,12,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Bench Dip",,"",0,"normal",,25,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Bench Dip",,"",1,"normal",,25,,,
"Chest & Triceps","Feb 17, 2026, 6:32 PM","Feb 17, 2026, 7:53 PM","","Bench Dip",,"",2,"normal",,30,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Pull Up",,"",0,"normal",,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Pull Up",,"",1,"normal",,8,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Lat Pulldown (Cable)",,"",0,"normal",58.5,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Lat Pulldown (Cable)",,"",1,"normal",58.5,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",52,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",52,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",52,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",60,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",70,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",75,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",35,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",35,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",40,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Preacher Curl (Barbell)",,"",0,"normal",25,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Preacher Curl (Barbell)",,"",1,"normal",25,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Preacher Curl (Barbell)",,"",2,"normal",25,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Behind the Back Curl (Cable)",,"",0,"normal",30,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Behind the Back Curl (Cable)",,"",1,"normal",40,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Behind the Back Curl (Cable)",,"",2,"normal",40,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Hammer Curl (Cable)",,"",0,"normal",30,12,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Hammer Curl (Cable)",,"",1,"normal",35,10,,,
"Back & Biceps","Feb 16, 2026, 6:06 PM","Feb 16, 2026, 7:48 PM","","Hammer Curl (Cable)",,"",2,"normal",30,12,,,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Stretching",,"Legs",0,"normal",,,,283,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Hip Thrust (Barbell)",,"",0,"normal",30,12,,,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Hip Thrust (Barbell)",,"",1,"normal",40,12,,,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Hip Thrust (Barbell)",,"",2,"normal",40,12,,,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Single Leg Extensions",,"",0,"normal",35,24,,,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Single Leg Extensions",,"",1,"normal",35,24,,,
"Legs","Feb 14, 2026, 6:05 PM","Feb 14, 2026, 7:25 PM","","Single Leg Extensions",,"",2,"normal",35,24,,,
